Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2007-1-8;03:38:00;1.476;0.240;242.010;6.200;0.000;0.000;18.000
2007-1-8;03:39:00;1.492;0.246;242.150;6.200;0.000;0.000;18.000
2007-1-8;03:40:00;1.440;0.194;242.420;6.000;0.000;0.000;18.000
2007-1-8;03:41:00;1.422;0.144;242.660;5.800;0.000;1.000;18.000
2007-1-8;03:42:00;1.398;0.138;242.300;5.800;0.000;0.000;18.000
2007-1-8;03:43:00;1.410;0.140;241.760;5.800;0.000;0.000;18.000
2007-1-8;03:44:00;1.380;0.130;240.930;5.600;0.000;0.000;18.000
2007-1-8;03:45:00;1.414;0.144;242.380;5.800;0.000;0.000;18.000
2007-1-8;03:46:00;1.386;0.134;241.670;5.600;0.000;0.000;18.000
2007-1-8;03:47:00;1.396;0.134;240.800;5.800;0.000;1.000;17.000
2007-1-8;03:48:00;1.374;0.130;240.640;5.600;0.000;0.000;18.000
2007-1-8;03:49:00;1.386;0.130;240.070;5.800;0.000;0.000;18.000
2007-1-8;03:50:00;1.378;0.132;241.130;5.600;0.000;0.000;18.000
2007-1-8;03:51:00;1.404;0.140;241.860;5.800;0.000;0.000;17.000
2007-1-8;03:52:00;1.386;0.132;242.430;5.600;0.000;0.000;18.000
2007-1-8;03:53:00;1.320;0.000;242.550;5.400;0.000;1.000;18.000
2007-1-8;03:54:00;1.294;0.000;242.030;5.200;0.000;0.000;18.000
2007-1-8;03:55:00;1.310;0.000;241.640;5.400;0.000;0.000;18.000
2007-1-8;03:56:00;1.286;0.000;241.310;5.200;0.000;0.000;18.000
2007-1-8;03:57:00;1.306;0.000;241.220;5.400;0.000;0.000;18.000
2007-1-8;03:58:00;1.298;0.000;241.230;5.400;0.000;0.000;18.000
2007-1-8;03:59:00;1.292;0.000;240.910;5.200;0.000;0.000;17.000
2007-1-8;04:00:00;1.304;0.000;241.080;5.400;0.000;1.000;18.000
2007-1-8;04:01:00;1.286;0.000;241.100;5.200;0.000;0.000;18.000
2007-1-8;04:02:00;1.310;0.000;241.440;5.400;0.000;0.000;18.000
2007-1-8;04:03:00;1.292;0.000;241.690;5.200;0.000;0.000;18.000
2007-1-8;04:04:00;1.308;0.000;241.300;5.400;0.000;0.000;18.000
2007-1-8;04:05:00;1.274;0.000;240.050;5.200;0.000;0.000;17.000
2007-1-8;04:06:00;1.294;0.000;240.120;5.400;0.000;1.000;18.000
2007-1-8;04:07:00;1.286;0.000;241.030;5.200;0.000;0.000;18.000
2007-1-8;04:08:00;1.304;0.000;240.950;5.400;0.000;0.000;17.000
2007-1-8;04:09:00;1.284;0.000;240.980;5.200;0.000;0.000;18.000
2007-1-8;04:10:00;1.308;0.000;241.280;5.400;0.000;0.000;18.000
2007-1-8;04:11:00;1.294;0.000;241.840;5.200;0.000;0.000;18.000
2007-1-8;04:12:00;1.310;0.000;241.470;5.400;0.000;1.000;18.000
2007-1-8;04:13:00;1.290;0.000;241.400;5.200;0.000;0.000;18.000
2007-1-8;04:14:00;1.316;0.000;242.180;5.400;0.000;0.000;18.000
2007-1-8;04:15:00;1.296;0.000;242.010;5.200;0.000;0.000;17.000
2007-1-8;04:16:00;1.312;0.000;241.640;5.400;0.000;0.000;18.000
2007-1-8;04:17:00;1.314;0.000;241.310;5.400;0.000;0.000;18.000
2007-1-8;04:18:00;1.472;0.190;241.560;6.200;0.000;1.000;18.000
2007-1-8;04:19:00;1.472;0.240;241.780;6.000;0.000;0.000;18.000
2007-1-8;04:20:00;1.492;0.246;241.800;6.200;0.000;0.000;18.000
2007-1-8;04:21:00;1.472;0.242;242.040;6.000;0.000;0.000;18.000
2007-1-8;04:22:00;1.498;0.250;242.630;6.200;0.000;0.000;18.000
2007-1-8;04:23:00;1.496;0.258;242.480;6.200;0.000;1.000;18.000
2007-1-8;04:24:00;1.566;0.370;241.940;6.600;0.000;1.000;18.000
2007-1-8;04:25:00;1.534;0.358;241.110;6.400;0.000;2.000;17.000
2007-1-8;04:26:00;1.534;0.340;240.960;6.400;0.000;2.000;18.000
2007-1-8;04:27:00;1.482;0.254;240.820;6.200;0.000;1.000;18.000
2007-1-8;04:28:00;1.500;0.258;240.810;6.200;0.000;2.000;18.000
2007-1-8;04:29:00;1.474;0.254;240.470;6.200;0.000;1.000;17.000
2007-1-8;04:30:00;1.476;0.262;241.980;6.200;0.000;2.000;18.000
2007-1-8;04:31:00;1.488;0.266;241.960;6.200;0.000;2.000;18.000
2007-1-8;04:32:00;1.444;0.230;241.350;6.000;0.000;1.000;18.000
2007-1-8;04:33:00;1.390;0.126;241.380;5.800;0.000;2.000;18.000
2007-1-8;04:34:00;1.372;0.122;241.600;5.600;0.000;1.000;18.000
2007-1-8;04:35:00;1.388;0.126;241.330;5.800;0.000;2.000;18.000
2007-1-8;04:36:00;1.368;0.122;241.360;5.600;0.000;1.000;17.000
2007-1-8;04:37:00;1.390;0.126;241.580;5.800;0.000;2.000;18.000
2007-1-8;04:38:00;1.368;0.122;241.470;5.600;0.000;1.000;18.000
2007-1-8;04:39:00;1.388;0.128;241.740;5.800;0.000;2.000;18.000
2007-1-8;04:40:00;1.366;0.122;241.510;5.600;0.000;1.000;18.000
2007-1-8;04:41:00;1.386;0.126;241.650;5.600;0.000;2.000;18.000
2007-1-8;04:42:00;1.366;0.122;241.680;5.600;0.000;1.000;18.000
2007-1-8;04:43:00;1.376;0.122;240.790;5.600;0.000;2.000;17.000
2007-1-8;04:44:00;1.348;0.114;240.060;5.600;0.000;1.000;18.000
2007-1-8;04:45:00;1.364;0.118;239.740;5.600;0.000;2.000;18.000
2007-1-8;04:46:00;1.350;0.116;240.370;5.600;0.000;1.000;17.000
2007-1-8;04:47:00;1.370;0.122;240.530;5.600;0.000;1.000;18.000
2007-1-8;04:48:00;1.352;0.118;240.660;5.600;0.000;2.000;18.000
2007-1-8;04:49:00;1.372;0.122;240.600;5.600;0.000;1.000;18.000
2007-1-8;04:50:00;1.350;0.116;240.480;5.600;0.000;1.000;17.000
2007-1-8;04:51:00;1.364;0.120;240.050;5.600;0.000;2.000;18.000
2007-1-8;04:52:00;1.346;0.116;240.230;5.600;0.000;1.000;18.000
2007-1-8;04:53:00;1.364;0.118;240.050;5.600;0.000;2.000;17.000
2007-1-8;04:54:00;1.306;0.000;240.830;5.400;0.000;0.000;18.000
2007-1-8;04:55:00;1.306;0.000;241.160;5.400;0.000;0.000;18.000
2007-1-8;04:56:00;1.290;0.000;241.540;5.200;0.000;0.000;18.000
2007-1-8;04:57:00;1.334;0.000;241.310;5.400;0.000;1.000;17.000
2007-1-8;04:58:00;1.398;0.132;241.040;5.800;0.000;0.000;18.000
2007-1-8;04:59:00;1.400;0.132;240.520;5.800;0.000;0.000;18.000
2007-1-8;05:00:00;1.396;0.132;240.110;5.800;0.000;0.000;18.000
2007-1-8;05:01:00;1.376;0.126;240.010;5.600;0.000;0.000;17.000
2007-1-8;05:02:00;1.370;0.126;239.810;5.600;0.000;0.000;18.000
2007-1-8;05:03:00;1.364;0.122;239.280;5.600;0.000;0.000;17.000
2007-1-8;05:04:00;1.350;0.118;238.110;5.600;0.000;0.000;18.000
2007-1-8;05:05:00;1.414;0.184;238.100;6.000;0.000;0.000;17.000
2007-1-8;05:06:00;1.422;0.218;238.090;6.000;0.000;0.000;17.000
2007-1-8;05:07:00;1.418;0.218;237.820;6.000;0.000;0.000;18.000
2007-1-8;05:08:00;1.420;0.218;238.020;6.000;0.000;0.000;17.000
2007-1-8;05:09:00;1.418;0.218;237.960;6.000;0.000;0.000;17.000
2007-1-8;05:10:00;1.418;0.220;238.180;6.000;0.000;0.000;18.000
2007-1-8;05:11:00;1.428;0.224;239.160;6.000;0.000;0.000;17.000
2007-1-8;05:12:00;1.414;0.204;239.480;5.800;0.000;0.000;18.000
2007-1-8;05:13:00;1.318;0.068;239.360;5.400;0.000;0.000;17.000
2007-1-8;05:14:00;1.260;0.000;238.720;5.200;0.000;0.000;18.000
2007-1-8;05:15:00;1.260;0.000;238.780;5.200;0.000;0.000;17.000
2007-1-8;05:16:00;1.264;0.000;239.070;5.200;0.000;0.000;18.000
2007-1-8;05:17:00;1.264;0.000;239.130;5.200;0.000;0.000;17.000
2007-1-8;05:18:00;1.264;0.000;239.090;5.200;0.000;0.000;18.000
2007-1-8;05:19:00;1.266;0.000;239.290;5.200;0.000;0.000;17.000
2007-1-8;05:20:00;1.268;0.000;239.400;5.200;0.000;0.000;18.000
2007-1-8;05:21:00;1.272;0.000;239.900;5.200;0.000;0.000;18.000
2007-1-8;05:22:00;1.272;0.000;239.880;5.200;0.000;0.000;17.000
2007-1-8;05:23:00;1.266;0.000;239.360;5.200;0.000;0.000;18.000
2007-1-8;05:24:00;1.264;0.000;239.100;5.200;0.000;0.000;17.000
2007-1-8;05:25:00;1.248;0.000;237.610;5.200;0.000;0.000;18.000
2007-1-8;05:26:00;1.244;0.000;237.180;5.200;0.000;0.000;17.000
2007-1-8;05:27:00;1.242;0.000;236.940;5.200;0.000;0.000;17.000
2007-1-8;05:28:00;1.252;0.000;237.880;5.200;0.000;0.000;17.000
2007-1-8;05:29:00;1.258;0.000;238.530;5.200;0.000;0.000;18.000
2007-1-8;05:30:00;1.266;0.000;239.360;5.200;0.000;0.000;17.000
2007-1-8;05:31:00;1.272;0.000;239.910;5.200;0.000;0.000;18.000
2007-1-8;05:32:00;1.276;0.000;240.320;5.200;0.000;0.000;18.000
2007-1-8;05:33:00;1.274;0.000;240.030;5.200;0.000;0.000;17.000
2007-1-8;05:34:00;1.264;0.000;239.090;5.200;0.000;0.000;18.000
2007-1-8;05:35:00;1.256;0.000;238.250;5.200;0.000;0.000;17.000
2007-1-8;05:36:00;1.252;0.000;237.960;5.200;0.000;0.000;17.000
2007-1-8;05:37:00;1.254;0.000;238.130;5.200;0.000;0.000;18.000
2007-1-8;05:38:00;1.348;0.086;238.450;5.600;0.000;0.000;17.000
2007-1-8;05:39:00;1.364;0.120;238.460;5.600;0.000;0.000;18.000
2007-1-8;05:40:00;1.360;0.120;238.470;5.600;0.000;0.000;17.000
2007-1-8;05:41:00;1.358;0.120;238.440;5.600;0.000;0.000;17.000
2007-1-8;05:42:00;1.362;0.122;238.920;5.600;0.000;0.000;18.000
2007-1-8;05:43:00;1.348;0.116;237.800;5.600;0.000;0.000;17.000
2007-1-8;05:44:00;1.348;0.116;237.780;5.600;0.000;0.000;18.000
2007-1-8;05:45:00;1.348;0.116;237.880;5.600;0.000;0.000;17.000
2007-1-8;05:46:00;1.344;0.116;237.760;5.600;0.000;0.000;17.000
2007-1-8;05:47:00;0.726;0.132;239.450;3.600;0.000;0.000;8.000
2007-1-8;05:48:00;0.308;0.140;240.290;1.400;0.000;0.000;0.000
2007-1-8;05:49:00;0.308;0.142;241.120;1.400;0.000;0.000;0.000
2007-1-8;05:50:00;0.308;0.142;240.860;1.400;0.000;0.000;0.000
2007-1-8;05:51:00;0.306;0.140;240.490;1.400;0.000;0.000;0.000
2007-1-8;05:52:00;0.306;0.140;240.450;1.400;0.000;0.000;0.000
2007-1-8;05:53:00;0.288;0.092;243.150;1.400;0.000;0.000;0.000
2007-1-8;05:54:00;0.292;0.122;242.930;1.200;0.000;0.000;0.000
2007-1-8;05:55:00;0.292;0.116;241.820;1.200;0.000;0.000;0.000
2007-1-8;05:56:00;0.290;0.114;241.080;1.200;0.000;0.000;0.000
2007-1-8;05:57:00;0.288;0.110;240.460;1.200;0.000;0.000;0.000
2007-1-8;05:58:00;0.286;0.110;240.190;1.200;0.000;0.000;0.000
2007-1-8;05:59:00;0.290;0.114;241.150;1.200;0.000;0.000;0.000
2007-1-8;06:00:00;0.296;0.120;242.500;1.400;0.000;0.000;0.000
2007-1-8;06:01:00;0.268;0.080;241.870;1.200;0.000;0.000;0.000
2007-1-8;06:02:00;0.222;0.000;242.000;1.000;0.000;0.000;0.000
2007-1-8;06:03:00;0.220;0.000;241.410;1.000;0.000;0.000;0.000
2007-1-8;06:04:00;0.220;0.000;240.900;1.000;0.000;0.000;0.000
2007-1-8;06:05:00;0.220;0.000;241.180;1.000;0.000;0.000;0.000
2007-1-8;06:06:00;0.220;0.000;241.290;1.000;0.000;0.000;0.000
2007-1-8;06:07:00;0.220;0.000;241.220;1.000;0.000;0.000;0.000
2007-1-8;06:08:00;0.220;0.000;241.850;1.000;0.000;0.000;0.000
2007-1-8;06:09:00;0.220;0.000;241.810;1.000;0.000;0.000;0.000
2007-1-8;06:10:00;0.220;0.000;241.930;1.000;0.000;0.000;0.000
2007-1-8;06:11:00;0.220;0.000;241.770;1.000;0.000;0.000;0.000
2007-1-8;06:12:00;0.220;0.000;241.610;1.000;0.000;0.000;0.000
2007-1-8;06:13:00;0.218;0.000;240.650;1.000;0.000;0.000;0.000
2007-1-8;06:14:00;0.218;0.000;241.400;1.000;0.000;0.000;0.000
2007-1-8;06:15:00;0.218;0.000;241.320;1.000;0.000;0.000;0.000
2007-1-8;06:16:00;0.218;0.000;241.510;1.000;0.000;0.000;0.000
2007-1-8;06:17:00;0.218;0.000;241.320;1.000;0.000;0.000;0.000
2007-1-8;06:18:00;0.340;0.142;241.180;1.600;0.000;0.000;0.000
2007-1-8;06:19:00;0.324;0.140;240.740;1.400;0.000;0.000;0.000
2007-1-8;06:20:00;0.320;0.138;240.290;1.400;0.000;0.000;0.000
2007-1-8;06:21:00;0.318;0.136;239.740;1.400;0.000;0.000;0.000
2007-1-8;06:22:00;0.318;0.140;240.530;1.400;0.000;0.000;0.000
2007-1-8;06:23:00;0.316;0.140;240.620;1.400;0.000;0.000;0.000
2007-1-8;06:24:00;0.314;0.140;240.520;1.400;0.000;0.000;0.000
2007-1-8;06:25:00;0.314;0.142;240.970;1.400;0.000;0.000;0.000
2007-1-8;06:26:00;0.314;0.146;241.590;1.400;0.000;0.000;0.000
2007-1-8;06:27:00;0.318;0.156;243.620;1.400;0.000;0.000;0.000
2007-1-8;06:28:00;0.318;0.158;243.870;1.400;0.000;0.000;0.000
2007-1-8;06:29:00;0.318;0.158;244.110;1.400;0.000;0.000;0.000
2007-1-8;06:30:00;0.318;0.162;244.640;1.400;0.000;0.000;0.000
2007-1-8;06:31:00;0.318;0.158;244.250;1.400;0.000;0.000;0.000
2007-1-8;06:32:00;0.288;0.118;244.430;1.400;0.000;0.000;0.000
2007-1-8;06:33:00;0.224;0.000;245.310;1.000;0.000;0.000;0.000
2007-1-8;06:34:00;0.224;0.000;245.280;1.000;0.000;0.000;0.000
2007-1-8;06:35:00;0.224;0.000;245.470;1.000;0.000;0.000;0.000
2007-1-8;06:36:00;0.222;0.000;244.520;1.000;0.000;0.000;0.000
2007-1-8;06:37:00;0.222;0.000;244.010;1.000;0.000;0.000;0.000
2007-1-8;06:38:00;0.220;0.000;243.560;1.000;0.000;0.000;0.000
2007-1-8;06:39:00;0.220;0.000;242.810;1.000;0.000;0.000;0.000
2007-1-8;06:40:00;0.220;0.000;243.340;1.000;0.000;0.000;0.000
2007-1-8;06:41:00;0.258;0.046;243.910;1.200;0.000;0.000;0.000
2007-1-8;06:42:00;0.298;0.124;243.890;1.400;0.000;0.000;0.000
2007-1-8;06:43:00;0.298;0.126;244.330;1.400;0.000;0.000;0.000
2007-1-8;06:44:00;0.300;0.130;245.110;1.400;0.000;0.000;0.000
2007-1-8;06:45:00;0.300;0.130;245.120;1.400;0.000;0.000;0.000
2007-1-8;06:46:00;0.300;0.130;245.020;1.400;0.000;0.000;0.000
2007-1-8;06:47:00;0.298;0.128;244.850;1.400;0.000;0.000;0.000
2007-1-8;06:48:00;0.296;0.130;245.000;1.400;0.000;0.000;0.000
2007-1-8;06:49:00;0.376;0.232;244.660;1.800;0.000;1.000;0.000
2007-1-8;06:50:00;0.328;0.180;244.890;1.600;0.000;1.000;0.000
2007-1-8;06:51:00;0.306;0.152;245.380;1.400;0.000;1.000;0.000
2007-1-8;06:52:00;0.306;0.148;244.570;1.400;0.000;2.000;0.000
2007-1-8;06:53:00;0.306;0.144;243.940;1.400;0.000;1.000;0.000
2007-1-8;06:54:00;0.312;0.154;243.800;1.400;0.000;2.000;0.000
2007-1-8;06:55:00;0.412;0.168;242.940;1.800;0.000;1.000;0.000
2007-1-8;06:56:00;0.788;0.160;242.280;5.200;0.000;2.000;0.000
2007-1-8;06:57:00;4.150;0.156;238.950;18.000;0.000;1.000;0.000
2007-1-8;06:58:00;4.154;0.256;239.980;17.400;0.000;1.000;0.000
2007-1-8;06:59:00;3.694;0.260;240.580;15.400;0.000;2.000;0.000
2007-1-8;07:00:00;1.202;0.290;242.910;6.200;0.000;1.000;0.000
2007-1-8;07:01:00;1.544;0.316;241.400;7.000;0.000;1.000;0.000
2007-1-8;07:02:00;2.184;0.306;241.130;9.200;0.000;2.000;0.000
2007-1-8;07:03:00;0.630;0.300;242.820;2.800;0.000;1.000;0.000
2007-1-8;07:04:00;0.670;0.294;243.670;3.000;0.000;2.000;0.000
2007-1-8;07:05:00;0.680;0.286;243.000;3.000;0.000;1.000;0.000
2007-1-8;07:06:00;0.740;0.284;242.820;3.200;0.000;1.000;0.000
2007-1-8;07:07:00;0.740;0.282;242.500;3.200;0.000;1.000;0.000
2007-1-8;07:08:00;0.742;0.280;242.260;3.200;0.000;2.000;0.000
2007-1-8;07:09:00;0.740;0.278;241.820;3.200;0.000;1.000;0.000
2007-1-8;07:10:00;0.740;0.280;242.060;3.200;0.000;1.000;0.000
2007-1-8;07:11:00;0.740;0.278;241.890;3.200;0.000;2.000;0.000
2007-1-8;07:12:00;0.730;0.266;241.360;3.200;0.000;1.000;0.000
2007-1-8;07:13:00;0.646;0.136;240.840;2.800;0.000;1.000;0.000
2007-1-8;07:14:00;0.646;0.138;240.840;2.800;0.000;1.000;0.000
2007-1-8;07:15:00;0.650;0.138;241.020;2.800;0.000;1.000;0.000
2007-1-8;07:16:00;0.646;0.136;240.810;2.800;0.000;2.000;0.000
2007-1-8;07:17:00;0.646;0.136;240.860;2.800;0.000;1.000;0.000
2007-1-8;07:18:00;0.652;0.142;241.700;2.800;0.000;1.000;0.000
2007-1-8;07:19:00;0.650;0.138;242.240;2.800;0.000;1.000;0.000
2007-1-8;07:20:00;0.584;0.000;241.730;2.400;0.000;0.000;0.000
2007-1-8;07:21:00;0.578;0.000;240.340;2.400;0.000;0.000;0.000
2007-1-8;07:22:00;0.556;0.000;240.180;2.400;0.000;0.000;0.000
2007-1-8;07:23:00;0.608;0.070;240.150;2.600;0.000;0.000;0.000
2007-1-8;07:24:00;0.630;0.116;239.780;2.600;0.000;0.000;0.000
2007-1-8;07:25:00;0.642;0.112;239.180;2.800;0.000;0.000;0.000
2007-1-8;07:26:00;0.648;0.122;241.040;2.800;0.000;0.000;0.000
2007-1-8;07:27:00;0.634;0.118;240.370;2.600;0.000;0.000;0.000
2007-1-8;07:28:00;0.642;0.116;240.190;2.800;0.000;0.000;0.000
2007-1-8;07:29:00;0.744;0.110;239.400;3.200;0.000;0.000;0.000
2007-1-8;07:30:00;0.804;0.108;238.810;3.400;0.000;0.000;0.000
2007-1-8;07:31:00;0.796;0.104;238.010;3.400;0.000;0.000;0.000
2007-1-8;07:32:00;0.754;0.054;237.880;3.200;0.000;0.000;0.000
2007-1-8;07:33:00;0.728;0.000;237.890;3.000;0.000;0.000;0.000
2007-1-8;07:34:00;0.726;0.000;238.500;3.000;0.000;0.000;0.000
2007-1-8;07:35:00;0.682;0.000;238.380;2.800;0.000;0.000;0.000
2007-1-8;07:36:00;0.668;0.000;239.030;2.800;0.000;0.000;0.000
2007-1-8;07:37:00;0.684;0.070;238.550;3.000;0.000;0.000;0.000
2007-1-8;07:38:00;0.728;0.142;239.520;3.000;0.000;0.000;0.000
2007-1-8;07:39:00;0.722;0.142;239.580;3.000;0.000;0.000;0.000
2007-1-8;07:40:00;0.806;0.140;239.410;3.400;0.000;0.000;0.000
2007-1-8;07:41:00;0.902;0.136;239.050;3.800;0.000;0.000;0.000
2007-1-8;07:42:00;1.126;0.134;239.130;4.800;0.000;0.000;0.000
2007-1-8;07:43:00;1.146;0.132;238.900;4.800;0.000;0.000;0.000
2007-1-8;07:44:00;1.154;0.132;239.100;4.800;0.000;0.000;0.000
2007-1-8;07:45:00;0.842;0.136;238.970;3.600;0.000;0.000;0.000
2007-1-8;07:46:00;0.818;0.136;238.650;3.400;0.000;0.000;0.000
2007-1-8;07:47:00;0.854;0.132;238.110;3.600;0.000;0.000;0.000
2007-1-8;07:48:00;0.892;0.146;240.740;3.800;0.000;0.000;0.000
2007-1-8;07:49:00;0.934;0.146;241.050;3.800;0.000;0.000;0.000
2007-1-8;07:50:00;0.940;0.156;242.620;4.000;0.000;0.000;0.000
2007-1-8;07:51:00;0.882;0.146;242.640;3.600;0.000;0.000;0.000
2007-1-8;07:52:00;1.304;0.134;242.100;6.000;0.000;0.000;5.000
2007-1-8;07:53:00;2.108;0.000;241.810;8.600;0.000;0.000;19.000
2007-1-8;07:54:00;2.494;0.000;241.500;10.600;0.000;0.000;18.000
2007-1-8;07:55:00;3.318;0.000;240.000;13.800;0.000;0.000;18.000
2007-1-8;07:56:00;3.098;0.000;239.920;13.000;0.000;0.000;18.000
2007-1-8;07:57:00;2.264;0.050;240.130;9.400;0.000;0.000;18.000
2007-1-8;07:58:00;2.362;0.052;239.100;9.800;0.000;0.000;18.000
2007-1-8;07:59:00;2.338;0.050;239.000;9.800;0.000;0.000;17.000
2007-1-8;08:00:00;2.714;0.060;238.310;11.400;0.000;0.000;18.000
2007-1-8;08:01:00;2.776;0.054;238.250;11.600;0.000;0.000;17.000
2007-1-8;08:02:00;2.754;0.060;239.470;11.400;0.000;0.000;18.000
2007-1-8;08:03:00;2.858;0.056;238.740;12.000;0.000;0.000;17.000
2007-1-8;08:04:00;2.130;0.000;238.300;9.000;0.000;0.000;17.000
2007-1-8;08:05:00;2.440;0.000;238.230;10.200;0.000;0.000;18.000
2007-1-8;08:06:00;2.374;0.000;236.880;10.000;0.000;0.000;17.000
2007-1-8;08:07:00;2.436;0.086;236.780;10.200;0.000;0.000;17.000
2007-1-8;08:08:00;2.544;0.106;237.090;10.600;0.000;0.000;17.000
2007-1-8;08:09:00;2.332;0.270;237.300;9.800;0.000;0.000;18.000
2007-1-8;08:10:00;2.148;0.352;237.050;9.200;0.000;0.000;17.000
2007-1-8;08:11:00;2.116;0.272;237.230;9.000;0.000;0.000;17.000
2007-1-8;08:12:00;2.058;0.160;237.360;8.600;0.000;0.000;17.000
2007-1-8;08:13:00;2.060;0.162;237.590;8.600;0.000;0.000;18.000
2007-1-8;08:14:00;2.050;0.158;236.930;8.600;0.000;0.000;17.000
2007-1-8;08:15:00;2.050;0.146;237.700;8.600;0.000;0.000;17.000
2007-1-8;08:16:00;1.998;0.062;238.060;8.400;0.000;0.000;18.000
2007-1-8;08:17:00;2.040;0.092;238.610;8.600;0.000;0.000;17.000
2007-1-8;08:18:00;2.120;0.198;238.980;8.800;0.000;0.000;18.000
2007-1-8;08:19:00;2.116;0.198;238.900;8.800;0.000;0.000;17.000
2007-1-8;08:20:00;2.094;0.192;237.750;8.800;0.000;0.000;17.000
2007-1-8;08:21:00;2.084;0.190;237.230;8.800;0.000;0.000;18.000
2007-1-8;08:22:00;2.238;0.186;237.230;9.400;0.000;0.000;17.000
2007-1-8;08:23:00;2.098;0.182;237.590;8.800;0.000;0.000;17.000
2007-1-8;08:24:00;1.730;0.128;238.630;7.400;0.000;0.000;18.000
2007-1-8;08:25:00;2.018;0.126;238.050;8.400;0.000;0.000;17.000
2007-1-8;08:26:00;2.018;0.126;237.850;8.400;0.000;0.000;17.000
2007-1-8;08:27:00;2.016;0.126;237.820;8.400;0.000;0.000;18.000
2007-1-8;08:28:00;2.340;0.304;237.780;9.800;0.000;0.000;17.000
2007-1-8;08:29:00;2.402;0.314;238.250;10.000;0.000;0.000;17.000
2007-1-8;08:30:00;2.074;0.152;238.160;8.600;0.000;0.000;18.000
2007-1-8;08:31:00;2.078;0.122;237.620;8.800;0.000;0.000;17.000
2007-1-8;08:32:00;2.060;0.120;236.820;8.600;0.000;0.000;17.000
2007-1-8;08:33:00;2.044;0.094;237.020;8.600;0.000;0.000;17.000
2007-1-8;08:34:00;1.988;0.000;238.100;8.200;0.000;0.000;18.000
2007-1-8;08:35:00;2.000;0.000;238.260;8.400;0.000;0.000;17.000
2007-1-8;08:36:00;2.002;0.000;238.420;8.400;0.000;0.000;17.000
2007-1-8;08:37:00;2.002;0.000;238.180;8.400;0.000;0.000;18.000
2007-1-8;08:38:00;2.004;0.000;237.700;8.400;0.000;0.000;17.000
2007-1-8;08:39:00;1.968;0.000;236.560;8.200;0.000;0.000;17.000
2007-1-8;08:40:00;2.050;0.000;238.120;8.600;0.000;0.000;18.000
2007-1-8;08:41:00;2.060;0.000;238.260;8.600;0.000;0.000;17.000
2007-1-8;08:42:00;2.050;0.000;237.560;8.600;0.000;0.000;17.000
2007-1-8;08:43:00;2.068;0.000;237.880;8.600;0.000;0.000;18.000
2007-1-8;08:44:00;2.060;0.000;237.470;8.600;0.000;0.000;17.000
2007-1-8;08:45:00;2.054;0.000;237.250;8.600;0.000;0.000;17.000
2007-1-8;08:46:00;2.056;0.000;237.360;8.600;0.000;0.000;17.000
2007-1-8;08:47:00;2.054;0.000;237.200;8.600;0.000;0.000;18.000
2007-1-8;08:48:00;2.046;0.000;238.130;8.600;0.000;0.000;17.000
2007-1-8;08:49:00;2.072;0.000;237.800;8.600;0.000;0.000;17.000
2007-1-8;08:50:00;2.112;0.000;237.450;8.800;0.000;0.000;18.000
2007-1-8;08:51:00;2.078;0.000;237.980;8.600;0.000;0.000;17.000
2007-1-8;08:52:00;2.338;0.110;237.230;9.800;0.000;0.000;17.000
2007-1-8;08:53:00;2.340;0.110;237.360;9.800;0.000;0.000;18.000
2007-1-8;08:54:00;2.330;0.106;236.720;9.800;0.000;0.000;17.000
2007-1-8;08:55:00;2.332;0.108;236.880;9.800;0.000;0.000;17.000
2007-1-8;08:56:00;2.114;0.112;237.310;8.800;0.000;0.000;17.000
2007-1-8;08:57:00;2.066;0.112;237.200;8.600;0.000;0.000;17.000
2007-1-8;08:58:00;1.584;0.210;237.340;7.000;0.000;0.000;9.000
2007-1-8;08:59:00;1.134;0.248;237.430;4.800;0.000;0.000;0.000
2007-1-8;09:00:00;1.152;0.198;236.970;4.800;0.000;0.000;0.000
2007-1-8;09:01:00;1.146;0.148;237.420;4.800;0.000;0.000;0.000
2007-1-8;09:02:00;1.054;0.146;236.880;4.400;0.000;0.000;0.000
2007-1-8;09:03:00;1.048;0.144;236.260;4.400;0.000;0.000;0.000
2007-1-8;09:04:00;1.046;0.144;236.240;4.400;0.000;0.000;0.000
2007-1-8;09:05:00;1.048;0.146;236.810;4.400;0.000;0.000;0.000
2007-1-8;09:06:00;1.052;0.150;237.600;4.400;0.000;0.000;0.000
2007-1-8;09:07:00;1.052;0.152;237.720;4.400;0.000;0.000;0.000
2007-1-8;09:08:00;1.054;0.152;238.030;4.400;0.000;0.000;0.000
2007-1-8;09:09:00;1.056;0.152;238.030;4.400;0.000;0.000;0.000
2007-1-8;09:10:00;1.060;0.156;238.830;4.400;0.000;0.000;0.000
2007-1-8;09:11:00;1.014;0.140;238.510;4.200;0.000;0.000;0.000
2007-1-8;09:12:00;1.062;0.136;238.630;4.400;0.000;0.000;0.000
2007-1-8;09:13:00;1.148;0.236;238.080;4.800;0.000;1.000;0.000
2007-1-8;09:14:00;1.066;0.140;237.430;4.400;0.000;1.000;0.000
2007-1-8;09:15:00;1.048;0.120;237.610;4.400;0.000;1.000;0.000
2007-1-8;09:16:00;1.648;0.112;236.690;7.200;0.000;2.000;8.000
